"title"||"url"||"description"||"lng"||"lat"||"city"||"street"||"zip"||"date_start"||"date_end"||"time_start"||"time_end"||"price"||"organizer"
" 			Sommererlebnis fränkische Schweiz 		"||"https://www.awo-jw.de/"||"     	     		Pottenstein     		(Deutschland)     	          			Sommererlebnis fränkische Schweiz 		  		 			 							 			Herausforderung angenommen!  Ihr wolltet schon immer ein eigenes Floß bauen? Ihr wollt beim Klettern das pure Adrenalin spüren? Gemeinsam werden wir unsere Grenzen testen, Teamgeist entwickeln, uns Herausforderungen stellen und Schwierigkeiten meistern. Doch das Wichtigste dabei ist der Spaß! In der Natur der Fränkischen Schweiz gibt es für uns so Einiges zu erleben.  Aber auch in unserer Unterkunft wird uns viel geboten. Das Schullandheim Pottenstein lädt mit seinem modernen Charakter und der Nähe zur Natur nur so zum Entspannen ein. Dennoch stehen zum Austoben viele Möglichkeiten zur Verfügung. Ein hauseigenes Volleyballfeld, ein Fußballplatz, ein Tischkicker, Tischtennisplatten und eine Mehrzweckhalle lassen kaum Wünsche offen.  Unser Team sorgt mit euch für ein actionreiches Erlebnis! Kommt mit und zeigt was in euch steckt!  Die konkrete inhaltliche Ausgestaltung obliegt dem Betreuungsteam. Bei den im Ausschreibungstext genannten Aktivitäten handelt es sich um Beispiele.		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-08-05||2018-08-11||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Küstenaction an der Ostsee 		"||"https://www.awo-jw.de/"||"     	     		Scharbeutz     		(Deutschland)     	          			Küstenaction an der Ostsee 		  		 			 							 			Moin moin, ihr Landratten!  Sand zwischen den Zehen, Salzgeschmack auf den Lippen, Wind in den Haaren und Sonne auf der Haut. Schöner können Ferien nicht sein!  Direkt an der Meeresküste gelegen, befindet sich die kleine Gemeinde Scharbeutz. Hier lädt uns ein feiner, weißer Sandstrand zum Entspannen, Schwimmen, Spielen und Muscheln sammeln ein.  Nur wenige Meter von diesem Strand entfernt, befindet sich unsere Unterkunft, das Ostsee Gruppenhaus Scharbeutz. Das Gelände bietet neben einer großen Terrasse auch einen schönen Garten mit Grillmöglichkeit und Tischtennisplatten.  Auch das Zentrum können wir fußläufig erreichen, sodass auch für jede Menge Aktivitäten außerhalb der Unterkunft gesorgt ist. So werden wir neben zahlreichen Strandbesuchen auch einen Abstecher in die Ostseetherme direkt in Scharbeutz machen. Außerdem werden wir einen Trip in die nahegelegene Hansestadt Lübeck unternehmen. Aber auch die Abenteuerlustigen unter euch kommen nicht zu kurz. So werdet ihr bei einem Ausflug zum Erlebnispark Hansa-Park definitiv auf eure Kosten kommen.  Die konkrete inhaltliche Ausgestaltung obliegt dem Betreuungsteam. Bei den im Ausschreibungstext genannten Aktivitäten handelt es sich um Beispiele.		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-08-07||2018-08-16||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Kreativ aktiv		"||"https://www.awo-jw.de/"||"     	     		Ebern     		(Deutschland)     	          			Kreativ aktiv		  		 			 							 			Do it yourself!  Lasst eurer Fantasie freien Lauf und werdet aktiv auf unserer Freizeit für alle kreativen Köpfe oder die, die es werden wollen, im schönen unterfränkischen Ebern.  Gemeinsam mit der Künstlergruppe KASA-NOVA werden wir mit euch verschiedene Workshops durchführen. Dort könnt ihr einen Einblick in das handwerkliche Arbeiten bekommen, zusammen ein echtes Auto bemalen oder die Tricks und Kniffe der Acryl- und Wachsmalerei kennenlernen. Außerdem erfahrt ihr einiges über neue Techniken der Gestaltung, Fotografie und Kunst. Dabei könnt ihr eure handwerklichen und künstlerischen Talente frei entfalten.  In den kreativen Pausen hat Ebern auch einiges zu bieten. Hier könnt ihr die mittelalterlichen Burgruinen und alten Schlösser besuchen und erkunden. Auch das kleine Städtchen selbst fasziniert mit seinen alten Türmen und der sie umgebenden Stadtmauer.  Macht euch den Sommer ein bisschen bunter und kommt mit uns nach Ebern!  Die An- und Abreise sind selbst zu organisieren!  Die konkrete inhaltliche Ausgestaltung obliegt dem Betreuungsteam. Bei den im Ausschrei-bungstext genannten Aktivitäten handelt es sich um Beispiele.  Diese Freizeit findet in Kooperation mit dem Ortsjugendwerk der AWO Ebern und dem Ortsverein der AWO Ebern statt. 		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-08-12||2018-08-17||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Surfcamp		"||"https://www.awo-jw.de/"||"     	     		Comillas     		(Spanien)     	          			Surfcamp		  		 			 							 			Ehrgeiz, Spaß und Leidenschaft sind angesagt!  Das Meer zu teilen wird kaum funktionieren, darauf zu stehen schon. Wir machen‘s möglich! In unserem Surfcamp an der „Costa Verde“ im Norden Spaniens werden euch internationale, qualifizierte Surflehrer*innen dabei helfen, die Welle eures Lebens zu reiten. An der grünen Küste reihen sich Breaks für Anfänger*innen wie auch für Profis aneinander. Unser Camp liegt unweit des weißen Sandstrandes. Und wenn ihr mal nicht auf dem Surfboard steht oder am kilometerweiten Strand chillen möchtet, findet ihr im Camp jede Menge Sport- und Unterhaltungsmöglichkeiten. Daneben bietet die Region viel Spielraum für Aktivitäten und Kultur (z.B. Jakobsweg, Gaudi Gebäude u.v.m.). Zudem sorgt unser Team mit abwechslungsreichen Aktivitäten für Spaß in der Gruppe – auch Party kommt nicht zu kurz!  Diese Freizeit findet in Kooperation mit dem Bezirksjugendwerk der AWO Württemberg und AWO-Reisen Karlsruhe statt.		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-07-29||2018-08-10||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Kanutour und Hausfreizeit		"||"https://www.awo-jw.de/"||"     	     		Söjasen     		(Schweden)     	          			Kanutour und Hausfreizeit		  		 			 							 			Natur pur!  Zwei Wochen Spaß und Abenteuer pur in Schweden!  Mit Kanu und Verpflegung paddeln wir eine Woche durch unberührte Natur, lassen die Seele baumeln, legen immer wieder Badepausen ein und erkunden die kaum berührte Landschaft. Abends suchen wir uns einen Lagerplatz am See. Am Lagerfeuer bereiten wir das Essen zu und lassen den Tag gemütlich ausklingen. Komfort wird gegen Abenteuer und Romantik eingetauscht.Nach dem Motto „Nach der Arbeit kommt das Vergnügen“ werden wir die zweite Woche in urigen, aber bestens eingerichteten Blockhütten mit riesigem Areal übernachten. Und vielleicht sogar den einen oder anderen Elch entdecken. Dort können wir im See vor der Haustüre schwimmen, baden, angeln oder paddeln. Und wer abends noch nicht ausgepowert ist, dem heizen Lagerfeuer oder Holzofensauna gehörig ein!  Diese Freizeit findet in Kooperation mit dem Bezirksjugendwerk der AWO Württemberg statt.     		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-07-30||2018-08-15||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Inselleben für Jugendliche		"||"https://www.awo-jw.de/"||"     	     		Korfu     		(Griechenland)     	          			Inselleben für Jugendliche		  		 			 							 			Sonne und Strand genießen!  Urlaubsreif? Dann nix wie weg nach Korfu!  Der Urlaub auf der griechischen Insel beginnt mit einer traumhaften Fährfahrt von Ancona nach Kerkyra. Ein griechischer Reisebus bringt uns in das kleine Dorf Karousades im Norden der Insel. Dort angekommen, wohnen wir in der strandnahen Unterkunft „ Villa Wassili“ mit den Apartments „Peta“ und „ Koutroulis“ oder der „Villa Maria“, umgeben von einem hübschen Garten mit separatem Küchengebäude, überdachtem Aufenthaltsbereich und zahlreichen Freizeitmöglichkeiten, wie z.B. Tischtennisplatte, Basketball-, Volleyballfeld und einem Grillplatz. Der Hausstrand „Astrakeri-Beach“ lädt zu Beachvolleyball, Boccia, Wasserball, einer Strandolympiade oder einfach nur zum Chillen ein. Bei zahlreichen Aktionen und Erkundungstouren über die Insel werden wir zusammen für genügend Unterhaltung sorgen. Ein Besuch des Wasserparks „Hydropolis“ wird sicherlich genauso auf dem Programm stehen, wie eine Open-Air-Discoparty mit Sirtaki-Tanz in der Taverna „Sunrise“. Sogar beim selbst zubereiteten Essen werden wir uns von der landestypischen Küche beeinflussen lassen und gemeinsam leckere Gerichte, wie Gyros-Pita und Saganaki, zaubern.  Also pack deinen Koffer und auf geht’s in den sonnigen Süden!  Die konkrete inhaltliche Ausgestaltung obliegt dem Betreuungsteam. Bei den im Ausschreibungstext genannten Aktivitäten handelt es sich um Beispiele.  Diese Freizeit findet in Kooperation mit dem Bezirksjugendwerk der AWO Württemberg, AWO-Reisen Karlsruhe und dem Stadtjugendring Schweinfurt statt.     		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-08-08||2018-08-24||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Surfcamp		"||"https://www.awo-jw.de/"||"     	     		Comillas     		(Spanien)     	          			Surfcamp		  		 			 							 			Ehrgeiz, Spaß und Leidenschaft sind angesagt!  Das Meer zu teilen wird kaum funktionieren, darauf zu stehen schon. Wir machen‘s möglich! In unserem Surfcamp an der „Costa Verde“ im Norden Spaniens werden euch internationale, qualifizierte Surflehrer*innen dabei helfen, die Welle eures Lebens zu reiten. An der grünen Küste reihen sich Breaks für Anfänger*innen wie auch für Profis aneinander. Unser Camp liegt unweit des weißen Sandstrandes. Und wenn ihr mal nicht auf dem Surfboard steht oder am kilometerweiten Strand chillen möchtet, findet ihr im Camp jede Menge Sport- und Unterhaltungsmöglichkeiten. Daneben bietet die Region viel Spielraum für Aktivitäten und Kultur (z.B. Jakobsweg, Gaudi Gebäude u.v.m.). Zudem sorgt unser Team mit abwechslungsreichen Aktivitäten für Spaß in der Gruppe – auch Party kommt nicht zu kurz!  Diese Freizeit findet in Kooperation mit dem Bezirksjugendwerk der AWO Württemberg und AWO-Reisen Karlsruhe statt.		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-08-08||2018-08-20||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Inselleben für Jugendliche		"||"https://www.awo-jw.de/"||"     	     		Korfu     		(Griechenland)     	          			Inselleben für Jugendliche		  		 			 							 			Sonne und Strand genießen!  Urlaubsreif? Dann nix wie weg nach Korfu!  Der Urlaub auf der griechischen Insel beginnt mit einer traumhaften Fährfahrt von Ancona nach Kerkyra. Ein griechischer Reisebus bringt uns in das kleine Dorf Karousades im Norden der Insel. Dort angekommen, wohnen wir in der strandnahen Unterkunft „ Villa Wassili“ mit den Apartments „Peta“ und „ Koutroulis“ oder der „Villa Maria“, umgeben von einem hübschen Garten mit separatem Küchengebäude, überdachtem Aufenthaltsbereich und zahlreichen Freizeitmöglichkeiten, wie z.B. Tischtennisplatte, Basketball-, Volleyballfeld und einem Grillplatz. Der Hausstrand „Astrakeri-Beach“ lädt zu Beachvolleyball, Boccia, Wasserball, einer Strandolympiade oder einfach nur zum Chillen ein. Bei zahlreichen Aktionen und Erkundungstouren über die Insel werden wir zusammen für genügend Unterhaltung sorgen. Ein Besuch des Wasserparks „Hydropolis“ wird sicherlich genauso auf dem Programm stehen, wie eine Open-Air-Discoparty mit Sirtaki-Tanz in der Taverna „Sunrise“. Sogar beim selbst zubereiteten Essen werden wir uns von der landestypischen Küche beeinflussen lassen und gemeinsam leckere Gerichte, wie Gyros-Pita und Saganaki, zaubern.  Also pack deinen Koffer und auf geht’s in den sonnigen Süden!  Die konkrete inhaltliche Ausgestaltung obliegt dem Betreuungsteam. Bei den im Ausschreibungstext genannten Aktivitäten handelt es sich um Beispiele.  Diese Freizeit findet in Kooperation mit dem Bezirksjugendwerk der AWO Württemberg, AWO-Reisen Karlsruhe und dem Stadtjugendring Schweinfurt statt.     		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-08-22||2018-09-07||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Summer in the City		"||"https://www.awo-jw.de/"||"     	     		Berlin     		(Deutschland)     	          			Summer in the City		  		 			 							 			Lasst die Sommerferien in Berlin ausklingen!  Berlin – das ist nicht nur Currywurst mit Pommes, Brandenburger Tor und die Spree. Nein, es ist so viel mehr. Nutzt die letzten Tage eurer Sommerferien, um mit uns die Vielseitigkeit Berlins zu erkunden.Dafür bietet Berlin viele Möglichkeiten: Ihr könnt zum Beispiel alte Schutzbunker besuchen und dort Berichte von Zeitzeugen hören, die in der DDR Schlimmes erlebten, auf den Fernsehturm gehen, um einmal über die gesamte Stadt zu blicken, ein Museum besuchen, über einen der vielen Floh- und Streetfoodmärkte schlendern oder dort entlanglaufen, wo einst die Mauer stand und auch heute noch Teile davon stehen. Die Unterkunft, in der ihr übernachten werdet, ist nur wenige Minuten vom Potsdamer Platz entfernt und ist somit der perfekte Ausgangspunkt, um Berlins Sehenswürdigkeiten zu entdecken. Außerdem ist Berlin auch die Stadt, in der wichtige politische Entscheidungen getroffen werden. Während unseres Aufenthaltes wollen wir uns damit näher befassen und vor allem Politik (be-)greifbar machen. Eine Besichtigung des Bundestages und des Regierungsviertels ist daher fester Bestandteil unseres Programms.  In der Hauptstadt gibt es viele Orte, die Geschichte, Politik und Spaß miteinander vereinen, also wird es an interessanten Aktivitäten auf keinen Fall mangeln.  Die konkrete inhaltliche Ausgestaltung obliegt dem Betreuungsteam. Bei den im Ausschreibungstext genannten Aktivitäten handelt es sich um Beispiele.  Diese Freizeit wird finanziell gefördert durch den Bezirksjugendring Unterfranken. 		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-09-05||2018-09-08||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Sprachreise Bournemouth		"||"https://www.awo-jw.de/"||"     	     		Bournemouth     		(Großbritannien)     	          			Sprachreise Bournemouth		  		 			 							 			Speaking English im Städtedreieck Bournemouth/Poole/Christchurch!  Bournemouth ist ein attraktives Seebad in Englands Süden, das uns vielfältige Freizeitmöglichkeiten bietet. Zum kilometerlangen Sandstrand sind es nur wenige Minuten. Untergebracht sind wir in der Regel zu zweit bei englischen Gastfamilien, wo wir gleich unsere Englischkenntnisse unter Beweis stellen und so der englischen Kultur näher kommen können.  In der Schule gestalten englische Lehrer am Vormittag den spannenden und abwechslungsreichen Unterricht. Lernen werden wir in kleinen Gruppen, welche ungefähr über dieselben Sprachkenntnisse verfügen. In der Schule wird Englisch gesprochen und über aktuelle Themen diskutiert.  Nach dem Unterricht beginnt das vielfältige Freizeitprogramm, das z. B. Kreativ-Workshops, Sportangebote, Discobesuche, Ganztagesausflüge nach London und vieles mehr beinhaltet.  Sprachunterricht in den Oster- und Pfingstferien: 40 Schulstunden  Sprachunterricht in den Sommerferien: 31 Stunden.  Diese Sprachreise findet in Kooperation mit dem Bezirksjugendwerk der AWO Ober- und Mittelfranken statt.   		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-07-28||2018-08-13||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Sprachreise Bournemouth		"||"https://www.awo-jw.de/"||"     	     		Bournemouth     		(Großbritannien)     	          			Sprachreise Bournemouth		  		 			 							 			Speaking English im Städtedreieck Bournemouth/Poole/Christchurch!  Bournemouth ist ein attraktives Seebad in Englands Süden, das uns vielfältige Freizeitmöglichkeiten bietet. Zum kilometerlangen Sandstrand sind es nur wenige Minuten. Untergebracht sind wir in der Regel zu zweit bei englischen Gastfamilien, wo wir gleich unsere Englischkenntnisse unter Beweis stellen und so der englischen Kultur näher kommen können.  In der Schule gestalten englische Lehrer am Vormittag den spannenden und abwechslungsreichen Unterricht. Lernen werden wir in kleinen Gruppen, welche ungefähr über dieselben Sprachkenntnisse verfügen. In der Schule wird Englisch gesprochen und über aktuelle Themen diskutiert.  Nach dem Unterricht beginnt das vielfältige Freizeitprogramm, das z. B. Kreativ-Workshops, Sportangebote, Discobesuche, Ganztagesausflüge nach London und vieles mehr beinhaltet.  Sprachunterricht in den Oster- und Pfingstferien: 40 Schulstunden  Sprachunterricht in den Sommerferien: 31 Stunden.  Diese Sprachreise findet in Kooperation mit dem Bezirksjugendwerk der AWO Ober- und Mittelfranken statt.   		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-08-11||2018-08-27||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
" 			Sprachreise Wimborne		"||"https://www.awo-jw.de/"||"     	     		Wimborne     		(Großbritannien)     	          			Sprachreise Wimborne		  		 			 							 			Do you speak English?  Nicht weit von der wunderschönen Küste Südenglands entfernt liegt das kleine und malerische Städtchen Wimborne.  Unser Team vor Ort steht in ständigem Kontakt mit unseren sorgfältig ausgewählten Gastfami-lien. Das vielfältige Programmangebot, der Unterricht durch einheimische Lehrkräfte und die Erfahrung unserer Gastfamilien garantieren ein intensives Lernen sowie Erleben der englischen Sprache und natürlich auch der englischen Lebensgewohnheiten. In der Regel wohnen zwei Jugendliche in einer ausgesuchten englischen Familie.  Der Unterricht wird von hochqualifizierten Lehrkräften, die alle die Zusatzausbildung „Englisch als Fremdsprache“ gestaltet und umfasst Grammatik, Konversation und Textarbeit.    Die Gastfamilien und wir bieten euch nach dem Unterricht und am Wochenende ein Aktiv-programm. Dazu gehören: Welcome Party, Town Quiz, Disco, Kegeln, Strandanimationen, Wimborne Market, Sport. Ebenso werden wir gemeinsam Tages- und Halbtagesausflüge, wie z. B. 2-mal London, unternehmen. Wir werden somit viele wunderschöne Orte und Landschaf-ten kennenlernen (geplant sind Salisbury/Stonehenge, Weymouth, Lulworth/Corfe).  Sprachunterricht: 24 Schulstunden  Diese Sprachreise findet in Kooperation mit dem Bezirksjugendwerk der AWO Ober- und Mittelfranken statt.		  		 		Hier können Sie unser Anmeldeformular und die Reise- und Teilnahmebedingungen herunterladen. 		 				Reise- und Teilnahmebedingungen (PDF)			 			 				Anmeldeformular für Kinder- und Jugendfreizeiten (PDF)			 		"||"9.94391"||"49.77505"||"Würzburg"||"97074"||"97074"||2018-08-25||2018-09-09||NA||NA||NA||"Jugendwerk der Arbeiterwohlfahrt Unterfranken e.V."
